Source,mois,espece,espece,Genre,age,sexe,en_allaitement,enceinte,condition,poids_kg,circumference_cou,longueur_cm,provenance,strategie,jour_nuit,Dest_jeter,Dest_conso,Dest_vente,Dest_paim,Dest_don,kg_jeter,kg_conso,kg_vente,kg_paim,kg_don,condition_vente,prix_vente_fc,prix_vente_kg,village,ID_sortie,unique_hunter_ID
Q4,1,rat_de_gambie,rat_de_gambie,rodent,adulte,femelle,non,non,frais,0.8,13,26,foret_primaire,pieges,jour,0,1,0,0,0,0,0.8,0,0,0,,,,5,489,5_1
Q4,7,cephalophe_dos_jaune,cephalophe_dos_jaune,ungulate_large,adulte,male,,,pourri,56,0,0,foret_primaire,pieges,jour,0,0,1,0,0,0,0,56,0,0,morceaux,8000,142.8571429,2,49,2_6
Q4,1,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,femelle,non,non,frais,3.5,16,45,foret_primaire,arc&fleches,nuit,0,1,0,0,0,0,3.5,0,0,0,,,,5,490,5_4
Q4,1,cephalophe_de_weyns,cephalophe_de_weyns,ungulate_medium,adulte,femelle,non,non,frais,18,34,69,foret_primaire,fusil,jour,0,0,1,0,0,0,0,18,0,0,entiere,24000,1333.333333,5,491,5_14
Q4,1,atherure,atherure,rodent,adulte,femelle,non,non,frais,2.6,20,40,foret_primaire,pieges,jour,0,1,0,0,0,0,2.6,0,0,0,,,,5,492,5_20
Q4,1,atherure,atherure,rodent,adulte,male,,,frais,2.4,39,19,foret_primaire,pieges,jour,0,1,0,0,0,0,2.4,0,0,0,,,,5,493,5_13
Q4,1,ecureil_inconnu,ecureil_inconnu,rodent,adulte,femelle,non,non,frais,0.2,9,18,foret_secondaire,pieges,jour,0,1,0,0,0,0,0.2,0,0,0,,,,5,494,5_4
Q4,1,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,femelle,non,non,frais,3.5,16.5,44,foret_primaire,arc&fleches,jour,0,1,0,0,0,0,3.5,0,0,0,,,,5,495,5_9
Q4,1,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,male,,,frais,3.8,17,45,foret_primaire,fusil,jour,0,0,1,0,0,0,0,38,0,0,entiere,5000,131.5789474,5,496,5_24
Q4,1,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,femelle,non,non,frais,3,20,40,foret_primaire,fusil,nuit,0,0.5,0.5,0,0,0,1.5,1.5,0,0,moities,2500,1666.666667,5,497,5_27
Q4,1,cephalophe_de_weyns,cephalophe_de_weyns,ungulate_medium,adulte,femelle,non,non,frais,15,28,64,foret_primaire,fusil,nuit,0,0,1,0,0,0,0,15,0,0,entiere,24000,1600,5,498,5_27
Q4,1,cercopitheque_ascagne,cercopitheque_ascagne,primates,jeune,femelle,non,non,frais,1.2,10,25,foret_primaire,autres,jour,0,1,0,0,0,0,1.2,0,0,0,,,,3,499,3_7
Q4,6,potamochere,potamochere,hogs,adulte,femelle,non,non,frais,50,50,62,foret_primaire,fusil,jour,0,0.25,0.5,0,0.25,0,12.5,25,0,12.5,morceaux,47000,1880,5,5,5_1
Q4,1,cephalophe_bleu,cephalophe_bleu,ungulate_small,jeune,femelle,non,non,frais,4,39,15,foret_primaire,arc&fleches,nuit,0,0,1,0,0,0,0,4,0,0,entiere,6000,1500,3,500,3_6
Q4,1,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,male,,,frais,5,19,41,foret_primaire,arc&fleches,nuit,0,1,0,0,0,0,5,0,0,0,,,,1,501,1_6
Q4,1,cephalophe_de_weyns,cephalophe_de_weyns,ungulate_medium,adulte,femelle,non,non,frais,12,26,53,foret_primaire,arc&fleches,nuit,0,0,1,0,0,0,0,12,0,0,entiere,20000,1666.666667,3,502,3_14
Q4,1,cephalophe_de_weyns,cephalophe_de_weyns,ungulate_medium,adulte,femelle,non,non,frais,15,31,63,foret_primaire,arc&fleches,nuit,0,0,1,0,0,0,0,15,0,0,entiere,24000,1600,3,503,3_24
Q4,1,cephalophe_de_weyns,cephalophe_de_weyns,ungulate_medium,adulte,male,,,frais,16,30,62,foret_primaire,arc&fleches,nuit,0,0,1,0,0,0,0,16,0,0,entiere,24000,1500,3,503,3_24
Q4,1,rat_de_gambie,rat_de_gambie,rodent,adulte,male,,,frais,1,12,25,foret_primaire,pieges,jour,0,1,0,0,0,0,1,0,0,0,,,,3,504,3_6
Q4,1,ecureil_inconnu,ecureil_inconnu,rodent,adulte,male,,,frais,0.2,7,15,foret_secondaire,pieges,jour,0,1,0,0,0,0,0.2,0,0,0,,,,3,505,3_17
Q4,1,atherure,atherure,rodent,adulte,male,,,frais,2.5,15,32,foret_primaire,pieges,jour,0,1,0,0,0,0,2.5,0,0,0,,,,3,506,3_19
Q4,1,rat_de_gambie,rat_de_gambie,rodent,adulte,femelle,non,non,frais,1,12,24,foret_primaire,pieges,jour,0,1,0,0,0,0,1,0,0,0,,,,3,506,3_19
Q4,1,rat_de_gambie,rat_de_gambie,rodent,adulte,male,,,frais,1,12,25,foret_primaire,pieges,jour,0,1,0,0,0,0,1,0,0,0,,,,3,507,3_0
Q4,1,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,femelle,non,non,frais,6.5,18,37,foret_primaire,fusil,jour,0,0.5,0.5,0,0,0,3.25,3.25,0,0,moities,6000,1846.153846,3,508,3_7
Q4,1,rat_de_gambie,autre,rodent,adulte,inconnu,,,frais,0.7,13,35,foret_primaire,pieges,jour,0,1,0,0,0,0,0.7,0,0,0,,,,3,509,3_38
Q4,7,chevrotain_aquatique,chevrotain_aquatique,ungulate_small,jeune,male,,,frais,8,22,40,foret_primaire,arc&fleches,jour,0,0.25,0.5,0.25,0,0,2,4,2,0,quarts,9000,2250,2,51,2_6
Q4,1,pintade,pintade,bird,adulte,femelle,non,non,frais,1.6,7,25,foret_secondaire,arc&fleches,jour,0,1,0,0,0,0,1.6,0,0,0,,,,3,510,3_0
Q4,1,rat_de_gambie,rat_de_gambie,rodent,adulte,femelle,non,non,pourri,1,NA,24,foret_secondaire,pieges,jour,0,1,0,0,0,0,1,0,0,0,,,,3,510,3_0
Q4,1,cephalophe_bleu,cephalophe_bleu,ungulate_small,jeune,femelle,non,non,frais,3,16,43,foret_primaire,arc&fleches,jour,0,0,1,0,0,0,0,3,0,0,entiere,5000,1666.666667,5,511,5_24
Q4,1,cercopitheque_ascagne,cercopitheque_ascagne,primates,jeune,femelle,non,non,frais,1.4,13,31,foret_primaire,pieges,jour,0,0.5,0,0,0.5,0,0.7,0,0,0.7,,,,6,512,6_8
Q4,2,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,femelle,non,oui,fume,1.6,0,39,foret_primaire,arc&fleches,nuit,0,0,1,0,0,0,0,1.6,0,0,entiere,6000,3750,6,513,6_8
Q4,2,cephalophe_fronte_noire,cephalophe_fronte_noire,ungulate_medium,adulte,male,,,fume,2.6,NA,16,foret_primaire,arc&fleches,nuit,0,0,1,0,0,0,0,2.6,0,0,entiere,24000,9230.769231,6,513,6_8
Q4,2,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,male,,,fume,1.3,0,36,foret_primaire,arc&fleches,nuit,0,0.5,0,0,0.5,0,0.65,0,0,0.65,,,,2,514,2_5
Q4,2,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,male,,,fume,0.6,0,15,foret_primaire,arc&fleches,nuit,0,0,1,0,0,0,0,0.6,0,0,entiere,6000,10000,2,514,2_5
Q4,2,cephalophe_de_weyns,cephalophe_de_weyns,ungulate_medium,jeune,male,,,fume,22.5,35,0,foret_primaire,arc&fleches,nuit,0,0,1,0,0,0,0,22.5,0,0,entiere,24000,1066.666667,2,514,2_5
Q4,2,cercopitheque_ascagne,cercopitheque_ascagne,primates,adulte,male,,,frais,2,17,39,foret_primaire,fusil,jour,0,0,1,0,0,0,0,2,0,0,entiere,2000,1000,2,515,2_14
Q4,2,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,male,,,frais,4.6,15,46,foret_primaire,fusil,jour,0,0.5,0,0,0.5,0,2.3,0,0,2.3,,,,4,516,4_1
Q4,2,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,male,,,fume,4,0,35,foret_primaire,fusil,jour,0,0.5,0,0,0.5,0,2,0,0,2,,,,4,516,4_1
Q4,2,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,male,,,fume,3,0,35,foret_primaire,fusil,jour,0,0,1,0,0,0,0,3,0,0,entiere,10000,3333.333333,4,516,4_1
Q4,2,cercocebe_noir,cercocebe_noir,primates,adulte,male,,,fume,4,0,38,foret_primaire,fusil,jour,0,0,1,0,0,0,0,4,0,0,entiere,10000,2500,4,516,4_1
Q4,2,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,male,,,fume,2.6,0,35,foret_primaire,fusil,jour,0,0,1,0,0,0,0,2.6,0,0,entiere,10000,3846.153846,4,516,4_1
Q4,2,cercocebe_noir,cercocebe_noir,primates,adulte,male,,,fume,2.5,0,44,foret_primaire,fusil,jour,0,0,1,0,0,0,0,2.5,0,0,entiere,10000,4000,4,516,4_1
Q4,2,cercocebe_noir,cercocebe_noir,primates,jeune,femelle,non,non,fume,1.8,0,38,foret_primaire,fusil,jour,0,0,1,0,0,0,0,1.8,0,0,entiere,8000,4444.444444,4,516,4_1
Q4,2,cercocebe_noir,cercocebe_noir,primates,adulte,male,,,fume,2.7,0,41,foret_primaire,fusil,jour,0,0,1,0,0,0,0,2.7,0,0,entiere,12000,4444.444444,4,516,4_1
Q4,2,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,male,,,fume,2.4,0,43,foret_primaire,fusil,jour,0,0,1,0,0,0,0,2.4,0,0,entiere,10000,4166.666667,4,516,4_1
Q4,2,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,male,,,fume,3.3,0,41,foret_primaire,fusil,jour,0,0,1,0,0,0,0,3.3,0,0,entiere,10000,3030.30303,4,516,4_1
Q4,2,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,femelle,non,oui,frais,2.8,12,36,foret_primaire,arc&fleches,nuit,0,0,1,0,0,0,0,2.8,0,0,entiere,8000,2857.142857,4,517,4_66
Q4,2,civette_palmiste,civette_palmiste,carnivore,adulte,femelle,non,non,frais,2.8,13,38,foret_primaire,pieges,jour,0,0.5,0,0,0.5,0,1.4,0,0,1.4,,,,4,518,4_6
Q4,2,cephalophe_dos_jaune,cephalophe_dos_jaune,ungulate_large,jeune,male,,,frais,8.4,0,0,foret_primaire,pieges,jour,0,0.15,0.75,0,0.1,0,1.26,6.3,0,0.84,morceaux,25000,3968.253968,4,519,4_15
Q4,3,cephalophe_bai,cephalophe_bai,ungulate_medium,adulte,femelle,non,non,frais,15,38,75,foret_primaire,chiens,jour,0,0,1,0,0,0,0,15,0,0,entiere,30000,2000,3,520,3_14
Q4,3,atherure,autre,rodent,jeune,femelle,non,non,frais,2,12,24,foret_primaire,fusil,jour,0,1,0,0,0,0,2,0,0,0,,,,3,521,3_13
Q4,3,ecureil_inconnu,ecureil_inconnu,rodent,adulte,male,,,frais,0.3,8,15,foret_primaire,pieges,jour,0,1,0,0,0,0,0.3,0,0,0,,,,3,522,3_22
Q4,3,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,femelle,non,non,frais,5.5,16,40,foret_primaire,fusil,jour,0,0,1,0,0,0,0,5.5,0,0,entiere,12000,2181.818182,3,523,3_3
Q4,3,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,femelle,non,non,frais,5,15,37,foret_primaire,fusil,jour,0,0,1,0,0,0,0,5,0,0,entiere,11000,2200,3,523,3_3
Q4,3,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,femelle,non,non,frais,3,13,46,foret_primaire,fusil,nuit,0,1,0,0,0,0,3,0,0,0,,,,3,523,3_3
Q4,3,rat_de_gambie,autre,rodent,jeune,femelle,non,non,frais,1.3,10,25,foret_primaire,pieges,jour,0,1,0,0,0,0,1.3,0,0,0,,,,3,524,3_24
Q4,3,cercopitheque_ascagne,cercopitheque_ascagne,primates,adulte,male,,,frais,4.5,10.5,29,foret_primaire,fusil,jour,0,1,0,0,0,0,4.5,0,0,0,,,,3,525,3_25
Q4,2,serpent_inconnu,serpent_inconnu,reptiles,jeune,inconnu,,,frais,1.3,10,125,foret_primaire,pieges,jour,0,1,0,0,0,0,1.3,0,0,0,,,,1,526,1_13
Q4,2,cephalophe_de_weyns,cephalophe_de_weyns,ungulate_medium,adulte,femelle,non,non,frais,15,28,61,foret_primaire,pieges,jour,0,0,1,0,0,0,0,15,0,0,entiere,30000,2000,1,527,1_4
Q4,3,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,male,,,frais,3.5,16,41,foret_primaire,fusil,jour,0,1,0,0,0,0,3.5,0,0,0,,,,1,528,1_28
Q4,2,rat_de_gambie,rat_de_gambie,rodent,adulte,femelle,non,non,frais,1,12,24,foret_primaire,pieges,jour,0,1,0,0,0,0,1,0,0,0,,,,1,529,1_15
Q4,8,rat_de_gambie,rat_de_gambie,rodent,adulte,femelle,non,non,frais,1.5,10,20,foret_secondaire,pieges,jour,0,1,0,0,0,0,1.5,0,0,0,,,,4,53,4_2
Q4,3,vipere_inconnue,vipere_inconnue,reptiles,adulte,femelle,non,non,frais,1.8,11,97,foret_primaire,machette,jour,0,1,0,0,0,0,1.8,0,0,0,,,,1,530,1_22
Q4,3,potamochere,potamochere,hogs,jeune,male,,,frais,30,58,57,foret_primaire,arc&fleches,nuit,0,0.25,0.75,0,0,0,7.5,22.5,0,0,3_quarts,50000,2222.222222,1,531,1_11
Q4,3,potamochere,potamochere,hogs,adulte,male,,,frais,55,71,69,foret_primaire,pieges,nuit,0,0,1,0,0,0,0,55,0,0,entiere,60000,1090.909091,1,532,1_33
Q4,3,rat_de_gambie,rat_de_gambie,rodent,adulte,femelle,non,non,frais,0.9,12,24,foret_primaire,pieges,jour,0,1,0,0,0,0,0.9,0,0,0,,,,1,533,1_14
Q4,3,rat_de_gambie,rat_de_gambie,rodent,adulte,male,,,frais,1,13,26,foret_primaire,pieges,jour,0,1,0,0,0,0,1,0,0,0,,,,1,534,1_29
Q4,3,paon_congolais,paon_congolais,bird,adulte,male,,,frais,2,8,41,foret_primaire,pieges,jour,0,0,1,0,0,0,0,2,0,0,entiere,6000,3000,1,534,1_29
Q4,3,rat_de_gambie,rat_de_gambie,rodent,adulte,femelle,non,non,frais,1,12,24,foret_primaire,pieges,jour,0,1,0,0,0,0,1,0,0,0,,,,1,535,1_23
Q4,3,tortue_de_terre_inconnue,tortue_de_terre_inconnue,reptiles,adulte,femelle,non,non,frais,1.5,NA,28,foret_primaire,pieges,jour,0,1,0,0,0,0,1.5,0,0,0,,,,1,536,1_19
Q4,2,rat_de_gambie,rat_de_gambie,rodent,adulte,femelle,non,non,frais,1,13,26,foret_primaire,pieges,jour,0,1,0,0,0,0,1,0,0,0,,,,1,537,1_26
Q4,2,oiseau_inconnu,oiseau_inconnu,bird,adulte,inconnu,,,frais,0.2,0.5,14,foret_primaire,pieges,jour,0,1,0,0,0,0,0.2,0,0,0,,,,1,537,1_26
Q4,3,cercopitheque_ascagne,cercopitheque_ascagne,primates,adulte,male,,,frais,4.5,15,33,foret_primaire,fusil,jour,0,1,0,0,0,0,4.5,0,0,0,,,,1,538,1_10
Q4,3,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,femelle,non,non,frais,6,21,44,foret_primaire,fusil,jour,0,0,1,0,0,0,0,6,0,0,entiere,12000,2000,3,539,3_4
Q4,3,rat_de_gambie,rat_de_gambie,rodent,adulte,femelle,non,non,frais,1,12.5,25,foret_primaire,pieges,jour,0,1,0,0,0,0,1,0,0,0,,,,3,540,3_1
Q4,3,atherure,atherure,rodent,adulte,femelle,non,non,frais,2.5,18,36,foret_primaire,arc&fleches,jour,0,1,0,0,0,0,2.5,0,0,0,,,,3,541,3_16
Q4,2,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,male,,,frais,4,19,41,foret_primaire,arc&fleches,nuit,0,1,0,0,0,0,4,0,0,0,,,,5,542,5_20
Q4,2,calao_inconnu,calao_inconnu,bird,adulte,male,,,frais,1,13,33,foret_primaire,pieges,jour,0,1,0,0,0,0,1,0,0,0,,,,5,543,5_15
Q4,2,cephalophe_de_weyns,cephalophe_de_weyns,ungulate_medium,adulte,male,,,frais,15,34,66,foret_primaire,pieges,jour,0,0,1,0,0,0,0,15,0,0,entiere,28000,1866.666667,5,544,5_3
Q4,2,cercopitheque_ascagne,cercopitheque_ascagne,primates,adulte,male,,,frais,5.5,19,38,foret_primaire,fusil,jour,0,1,0,0,0,0,5.5,0,0,0,,,,5,545,5_16
Q4,2,cephalophe_bai,cephalophe_bai,ungulate_medium,adulte,femelle,non,non,frais,26,42,86,foret_primaire,pieges,jour,0,0,1,0,0,0,0,26,0,0,entiere,30000,1153.846154,5,546,5_6
Q4,2,cephalophe_bleu,autre,ungulate_small,adulte,male,,,frais,5,19,38,foret_primaire,autres,jour,0,0.5,0.5,0,0,0,2.5,2.5,0,0,moities,6000,2400,5,547,5_23
Q4,2,atherure,atherure,rodent,adulte,male,,,frais,2,19,33.5,foret_primaire,pieges,jour,0,1,0,0,0,0,2,0,0,0,,,,5,548,5_14
Q4,3,calao_inconnu,calao_inconnu,bird,adulte,femelle,non,non,frais,0.8,7,19.5,foret_primaire,pieges,jour,0,1,0,0,0,0,0.8,0,0,0,,,,1,549,1_24
Q4,3,oiseau_inconnu,oiseau_inconnu,bird,adulte,inconnu,,,frais,0.6,5.5,15.5,foret_primaire,pieges,jour,0,1,0,0,0,0,0.6,0,0,0,,,,1,549,1_24
Q4,7,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,male,,,frais,3,14,40,marecages,arc&fleches,nuit,0,1,0,0,0,0,3,0,0,0,,,,2,55,2_7
Q4,7,cephalophe_bleu,cephalophe_bleu,ungulate_small,jeune,male,,,frais,2,11,34,foret_primaire,arc&fleches,nuit,0,1,0,0,0,0,2,0,0,0,,,,2,55,2_7
Q4,3,cercopitheque_ascagne,cercopitheque_ascagne,primates,adulte,male,,,frais,3.6,15,33,foret_primaire,fusil,jour,0,1,0,0,0,0,3.6,0,0,0,,,,3,550,3_28
Q4,4,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,male,,,frais,3.6,16,41,foret_primaire,pieges,jour,0,0,1,0,0,0,0,3.6,0,0,entiere,7000,1944.444444,3,551,3_25
Q4,4,cephalophe_de_weyns,cephalophe_de_weyns,ungulate_medium,jeune,male,,,frais,10,26,58,foret_primaire,arc&fleches,jour,0,0,1,0,0,0,0,10,0,0,entiere,20000,2000,3,552,3_8
Q4,4,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,femelle,non,non,frais,3.5,17,42,foret_primaire,arc&fleches,nuit,0,0,1,0,0,0,0,3.5,0,0,entiere,7000,2000,3,553,3_3
Q4,4,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,femelle,non,non,frais,6,15,44,foret_primaire,fusil,jour,0,0,1,0,0,0,0,6,0,0,entiere,12000,2000,3,553,3_3
Q4,4,serpent_inconnu,serpent_inconnu,reptiles,jeune,inconnu,,,frais,1.1,7,119,foret_primaire,machette,jour,0,1,0,0,0,0,1.1,0,0,0,,,,3,554,3_22
Q4,4,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,male,,,frais,3.5,16,41,foret_primaire,arc&fleches,nuit,0,0,1,0,0,0,0,3.5,0,0,entiere,7000,2000,3,555,3_11
Q4,4,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,femelle,non,oui,frais,4.5,16,42,foret_primaire,arc&fleches,nuit,0,0.5,0.5,0,0,0,2.25,2.25,0,0,moities,4000,1777.777778,3,556,3_14
Q4,4,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,femelle,non,non,frais,5.2,15,38,foret_primaire,fusil,jour,0,1,0,0,0,0,5.2,0,0,0,,,,3,557,3_1
Q4,4,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,femelle,non,non,frais,4,14,37,foret_primaire,fusil,jour,0,0,1,0,0,0,0,4,0,0,entiere,12000,3000,3,558,3_7
Q4,4,cercocebe_noir,cercocebe_noir,primates,adulte,male,,,frais,6,15,36,foret_primaire,fusil,jour,0,0,1,0,0,0,0,6,0,0,entiere,15000,2500,3,558,3_7
Q4,4,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,femelle,non,non,frais,3.2,16,40,foret_primaire,arc&fleches,nuit,0,1,0,0,0,0,3.2,0,0,0,,,,3,559,3_24
Q4,7,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,male,,,frais,3,17,35,foret_primaire,arc&fleches,nuit,0,0,1,0,0,0,0,3,0,0,quarts,6000,2000,2,56,2_8
Q4,7,cephalophe_bleu,cephalophe_bleu,ungulate_small,jeune,male,,,frais,2,13,33,marecages,arc&fleches,nuit,0,0,1,0,0,0,0,2,0,0,entiere,5500,2750,2,56,2_8
Q4,4,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,male,,,frais,3.5,19,40,foret_primaire,pieges,jour,0,1,0,0,0,0,3.5,0,0,0,,,,3,560,3_12
Q4,4,souri_inconnu,souri_inconnu,rodent,adulte,inconnu,,,frais,0.2,6,12,foret_primaire,pieges,jour,0,1,0,0,0,0,0.2,0,0,0,,,,3,561,3_15
Q4,4,rat_de_gambie,rat_de_gambie,rodent,adulte,femelle,non,non,frais,0.8,12,24,foret_primaire,pieges,jour,0,1,0,0,0,0,0.8,0,0,0,,,,1,562,1_1
Q4,4,souri_inconnu,souri_inconnu,rodent,adulte,inconnu,,,frais,0.2,6,12,foret_primaire,pieges,jour,0,1,0,0,0,0,0.2,0,0,0,,,,1,562,1_1
Q4,4,cephalophe_bai,cephalophe_bai,ungulate_medium,adulte,male,,,frais,19,35,76,foret_primaire,pieges,jour,0,0,1,0,0,0,0,19,0,0,morceaux,35000,1842.105263,1,563,1_6
Q4,4,colobe_magistrat,colobe_magistrat,primates,adulte,male,,,frais,9.2,21,46,foret_primaire,fusil,jour,0,0.5,0.5,0,0,0,4.6,4.6,0,0,moities,8000,1739.130435,1,564,1_12
Q4,4,cercocebe_noir,cercocebe_noir,primates,adulte,male,,,frais,9,21,45,foret_primaire,fusil,jour,0,0,1,0,0,0,0,9,0,0,entiere,15000,1666.666667,1,565,1_24
Q4,4,sitatunga,sitatunga,ungulate_large,jeune,femelle,non,non,frais,15,21,67,foret_primaire,fusil,jour,0,0,1,0,0,0,0,15,0,0,entiere,25000,1666.666667,1,566,1_28
Q4,4,colobe_magistrat,colobe_magistrat,primates,adulte,male,,,frais,9.2,21,46,foret_primaire,fusil,jour,0,0,1,0,0,0,0,9.2,0,0,entiere,15000,1630.434783,1,566,1_28
Q4,3,souri_inconnu,souri_inconnu,rodent,adulte,femelle,non,non,frais,0.2,6,12,foret_primaire,pieges,jour,0,1,0,0,0,0,0.2,0,0,0,,,,1,567,1_25
Q4,3,petit_pangolin_inconnu,petit_pangolin_inconnu,pangolins,adulte,male,,,frais,2,18,30,foret_primaire,autres,jour,0,1,0,0,0,0,2,0,0,0,,,,1,568,1_27
Q4,4,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,male,,,frais,3.5,15,40,foret_primaire,arc&fleches,nuit,0,0,1,0,0,0,0,3.5,0,0,morceaux,7000,2000,1,569,1_22
Q4,4,cephalophe_bleu,cephalophe_bleu,ungulate_small,jeune,femelle,non,non,frais,2.5,14,38,foret_primaire,arc&fleches,nuit,0,0,1,0,0,0,0,2.5,0,0,entiere,5000,2000,1,569,1_22
Q4,4,rat_de_gambie,rat_de_gambie,rodent,adulte,male,,,frais,0.8,12,24,foret_primaire,arc&fleches,nuit,0,1,0,0,0,0,0.8,0,0,0,,,,1,569,1_22
Q4,3,cercopitheque_ascagne,cercopitheque_ascagne,primates,adulte,male,,,frais,4,16,33,foret_primaire,fusil,jour,0,0,1,0,0,0,0,4,0,0,entiere,10000,2500,5,570,5_7
Q4,3,tortue_d_eau_inconnue,tortue_d_eau_inconnue,reptiles,adulte,femelle,non,non,frais,1,0,25,foret_primaire,autres,nuit,0,1,0,0,0,0,1,0,0,0,,,,5,570,5_7
Q4,3,tortue_d_eau_inconnue,tortue_d_eau_inconnue,reptiles,jeune,inconnu,,,frais,6,0,40,foret_primaire,autres,jour,0,0,1,0,0,0,0,6,0,0,entiere,7000,1166.666667,5,571,5_24
Q4,3,tortue_d_eau_inconnue,tortue_d_eau_inconnue,reptiles,adulte,femelle,non,non,frais,1.4,0,25,foret_primaire,autres,jour,0,1,0,0,0,0,1.4,0,0,0,,,,5,572,5_10
Q4,3,tortue_d_eau_inconnue,tortue_d_eau_inconnue,reptiles,adulte,femelle,non,non,frais,1.6,0,26,foret_primaire,autres,jour,0,0,1,0,0,0,0,1.6,0,0,entiere,3000,1875,5,572,5_10
Q4,3,tortue_d_eau_inconnue,tortue_d_eau_inconnue,reptiles,adulte,male,,,frais,1.7,0,25,foret_primaire,autres,jour,0,1,0,0,0,0,1.7,0,0,0,,,,5,573,5_21
Q4,3,tortue_d_eau_inconnue,tortue_d_eau_inconnue,reptiles,adulte,male,,,frais,1.2,0,24,foret_primaire,autres,jour,0,1,0,0,0,0,1.2,0,0,0,,,,5,573,5_21
Q4,3,tortue_d_eau_inconnue,tortue_d_eau_inconnue,reptiles,adulte,male,,,frais,1.8,0,26,foret_primaire,autres,nuit,0,1,0,0,0,0,1.8,0,0,0,,,,5,574,5_8
Q4,3,tortue_d_eau_inconnue,tortue_d_eau_inconnue,reptiles,adulte,femelle,non,non,frais,1,0,24,foret_primaire,autres,nuit,0,1,0,0,0,0,1,0,0,0,,,,5,574,5_8
Q4,3,atherure,atherure,rodent,adulte,male,,,frais,2.5,16,32,foret_primaire,pieges,jour,0,1,0,0,0,0,2.5,0,0,0,,,,5,575,5_13
Q4,3,petit_pangolin_inconnu,petit_pangolin_inconnu,pangolins,adulte,male,,,frais,1.8,15,25,foret_primaire,autres,jour,0,1,0,0,0,0,1.8,0,0,0,,,,5,576,5_22
Q4,3,cephalophe_bleu,cephalophe_bleu,ungulate_small,adulte,male,,,frais,4,18,41,foret_primaire,pieges,nuit,0,1,0,0,0,0,4,0,0,0,,,,5,577,5_20
Q4,3,colobe_bai_de_thollon,colobe_bai_de_thollon,primates,adulte,femelle,non,non,frais,7,18,45,foret_primaire,fusil,jour,0,0,1,0,0,0,0,7,0,0,entiere,12000,1714.285714,1,578,1_13
Q4,3,aulacode,aulacode,rodent,adulte,male,,,frais,2.5,15,30,foret_primaire,pieges,jour,0,1,0,0,0,0,2.5,0,0,0,,,,5,579,5_29
Q4,8,potamochere,potamochere,hogs,jeune,femelle,non,non,frais,25,33,56,foret_primaire,pieges,jour,0,0.25,0.5,0.25,0,0,6.25,12.5,6.25,0,morceaux,12000,960,2,58,2_8
Q4,3,cephalophe_de_weyns,cephalophe_de_weyns,ungulate_medium,adulte,male,,,frais,15,37,67,foret_primaire,pieges,jour,0,0,1,0,0,0,0,15,0,0,entiere,24000,1600,1,580,1_14
Q4,3,cephalophe_de_weyns,cephalophe_de_weyns,ungulate_medium,jeune,femelle,non,non,frais,12,31,61,foret_primaire,fusil,nuit,0,0,1,0,0,0,0,12,0,0,entiere,20000,1666.666667,1,581,1_5
Q4,3,tortue_d_eau_inconnue,tortue_d_eau_inconnue,reptiles,jeune,male,,,frais,6.4,0,38,foret_primaire,autres,nuit,0,0,1,0,0,0,0,6.4,0,0,entiere,8000,1250,5,582,5_15
